age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,contacted_before,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
34,admin.,married,high.school,no,yes,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,0
33,technician,married,professional.course,no,yes,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,1
32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,2,0,0,nonexistent,3.0,2,3,4,3,0
32,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,1
54,services,married,high.school,no,yes,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,0
46,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,3,0,0,nonexistent,3.0,2,3,4,3,0
31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,tue,3,0,0,nonexistent,3.0,2,3,4,3,0
47,admin.,divorced,high.school,no,no,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,0
32,admin.,married,high.school,no,yes,yes,cellular,aug,tue,3,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,0,0,nonexistent,3.0,2,3,4,3,0
46,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,2,0,0,nonexistent,3.0,2,3,4,3,0
54,services,married,high.school,no,no,no,cellular,aug,tue,4,0,0,nonexistent,3.0,2,3,4,3,0
41,technician,married,professional.course,no,no,no,cellular,aug,tue,2,0,0,nonexistent,3.0,2,3,4,3,0
35,technician,married,university.degree,no,no,yes,cellular,aug,tue,2,0,0,nonexistent,3.0,2,3,4,3,0
41,technician,married,professional.course,no,yes,no,cellular,aug,tue,2,0,0,nonexistent,3.0,2,3,4,3,0
36,technician,married,university.degree,no,yes,no,cellular,aug,tue,3,0,0,nonexistent,3.0,2,3,4,3,0
46,services,married,basic.4y,unknown,no,no,cellular,aug,tue,3,0,0,nonexistent,3.0,2,3,4,3,0
31,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
60,services,married,basic.4y,no,yes,no,telephone,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
56,admin.,married,professional.course,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
35,management,married,university.degree,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,self-employed,married,basic.9y,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,married,high.school,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,married,high.school,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
36,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
35,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,technician,single,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
30,technician,married,high.school,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
35,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
44,management,married,basic.9y,no,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
46,technician,married,professional.course,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
35,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
41,housemaid,married,basic.6y,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
30,technician,married,professional.course,no,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
30,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
30,technician,married,professional.course,no,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
51,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
51,admin.,married,university.degree,unknown,yes,unknown,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,single,university.degree,unknown,no,no,telephone,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,single,high.school,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
45,blue-collar,married,high.school,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
59,retired,married,university.degree,no,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
38,management,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
38,management,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,technician,married,high.school,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
43,admin.,married,university.degree,no,no,no,telephone,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,1
47,services,married,high.school,unknown,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
31,services,single,university.degree,unknown,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
58,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
58,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,technician,single,university.degree,no,yes,yes,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
35,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
51,admin.,single,university.degree,no,no,no,telephone,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
52,admin.,married,high.school,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
44,technician,divorced,professional.course,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
38,management,married,university.degree,unknown,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
46,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
36,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
56,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
39,technician,married,professional.course,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
40,management,married,high.school,no,no,yes,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
39,technician,married,professional.course,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,services,married,basic.4y,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,services,married,basic.4y,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,single,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
55,entrepreneur,divorced,high.school,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,technician,married,university.degree,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,single,professional.course,no,yes,yes,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
40,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
46,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,1
42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,divorced,university.degree,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
42,unemployed,married,university.degree,unknown,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
58,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
48,unemployed,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
30,technician,married,university.degree,unknown,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
42,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
44,admin.,married,university.degree,unknown,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
48,management,married,university.degree,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
36,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,admin.,single,university.degree,no,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
31,admin.,married,high.school,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
31,admin.,married,high.school,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,technician,single,university.degree,unknown,yes,unknown,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
45,self-employed,married,basic.6y,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
40,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
35,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,married,university.degree,no,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
55,technician,married,university.degree,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
45,technician,married,professional.course,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
52,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,married,professional.course,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
45,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.4y,unknown,yes,unknown,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,married,university.degree,no,no,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
50,admin.,married,university.degree,no,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,1
39,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
33,technician,single,university.degree,no,yes,no,telephone,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
40,management,married,high.school,no,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
40,management,married,high.school,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
39,management,married,high.school,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
39,admin.,single,university.degree,no,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
30,technician,married,high.school,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
52,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
59,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
44,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,1
34,technician,single,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
46,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
30,admin.,married,high.school,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
57,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,1
39,technician,married,professional.course,no,yes,yes,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,1
58,retired,married,basic.4y,no,no,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
52,technician,married,professional.course,no,yes,yes,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
32,management,married,university.degree,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
53,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
54,services,married,basic.4y,no,yes,yes,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
60,retired,married,basic.9y,unknown,no,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,1
32,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
50,services,married,high.school,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,1
55,technician,married,university.degree,unknown,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
35,technician,single,professional.course,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,married,professional.course,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
58,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,married,university.degree,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
44,management,married,basic.9y,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
46,admin.,married,high.school,no,no,yes,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,1
32,technician,married,university.degree,no,yes,yes,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
48,admin.,married,high.school,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
57,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,entrepreneur,married,unknown,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
34,entrepreneur,married,unknown,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
40,management,married,high.school,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,1
34,entrepreneur,married,unknown,no,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
44,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
46,unemployed,married,basic.9y,unknown,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
33,self-employed,single,university.degree,no,no,no,telephone,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
52,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
47,admin.,married,professional.course,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
37,technician,married,professional.course,no,yes,yes,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
34,admin.,married,basic.6y,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,married,high.school,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
31,technician,single,high.school,unknown,no,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
46,management,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
52,housemaid,married,basic.6y,unknown,no,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
44,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
32,management,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
41,housemaid,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
57,technician,divorced,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
33,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
51,management,married,high.school,unknown,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
49,blue-collar,married,basic.9y,unknown,no,yes,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
34,entrepreneur,married,professional.course,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
54,management,married,university.degree,no,no,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
48,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
59,self-employed,married,basic.9y,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
35,technician,single,professional.course,no,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
36,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
37,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
36,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
55,housemaid,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
41,technician,married,professional.course,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
49,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
39,management,married,university.degree,no,yes,no,telephone,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,1
33,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
30,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
54,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,blue-collar,single,university.degree,no,yes,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
34,technician,married,professional.course,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,1
29,admin.,single,high.school,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
45,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
37,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
29,technician,single,high.school,no,yes,no,cellular,aug,wed,3,0,0,nonexistent,3.0,2,3,4,3,0
30,admin.,married,university.degree,no,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
51,blue-collar,married,basic.9y,unknown,no,no,telephone,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
54,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,4,0,0,nonexistent,3.0,2,3,4,3,0
59,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,2,0,0,nonexistent,3.0,2,3,4,3,0
52,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,wed,1,0,0,nonexistent,3.0,2,3,4,3,0
